Report_ID,User_ID,Group_ID,Category,Item,Damage_Rate,Lat,Lng,Report_Date,Dept,Manager,Contact,Status
REP_BUS_00035,USER_95969,GRP_BUS_0007,휴게시설물,등받이없는벤치,3,35.09683,129.165648,2024-03-31,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00036,USER_85684,GRP_BUS_0009,통행시설물,점자블록,2,35.209281,129.038876,2025-03-08,도로과,최정우,010-5678-1234,처리진행중
REP_BUS_00037,USER_22202,GRP_BUS_0018,통행시설물,점자블록,2,35.097886,129.104726,2025-11-09,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00038,USER_52898,GRP_BUS_0033,통행시설물,점자블록,3,35.111444,129.038982,2025-05-10,도로과,이상혁,010-4455-6677,처리진행중
REP_BUS_00039,USER_56952,GRP_BUS_0001,휴게시설물,등받이없는벤치,2,35.175501,128.989087,2025-05-14,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00040,USER_47171,GRP_BUS_0026,통행시설물,점자블록,1,35.085438,128.990598,2025-06-20,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00041,USER_92074,GRP_BUS_0009,통행시설물,점자블록,1,35.209344,129.038831,2024-03-20,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00042,USER_66072,GRP_BUS_0002,통행시설물,점자블록,1,35.166661,129.046264,2025-05-12,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00043,USER_42819,GRP_BUS_0009,통행시설물,점자블록,2,35.209408,129.038794,2024-05-05,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00044,USER_40689,GRP_BUS_0024,통행시설물,트랜치,2,35.124021,129.032076,2025-03-11,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00045,USER_39647,GRP_BUS_0006,통행시설물,보차도경계석,1,35.204937,129.099507,2024-04-19,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00046,USER_72613,GRP_BUS_0029,휴게시설물,등받이있는벤치,2,35.178628,129.098733,2025-04-07,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00047,USER_49223,GRP_BUS_0015,통행시설물,점자블록,2,35.215315,129.045113,2024-05-15,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00048,USER_28724,GRP_BUS_0025,통행시설물,맨홀,3,35.083149,129.069176,2025-11-17,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00049,USER_29840,GRP_BUS_0001,휴게시설물,등받이없는벤치,2,35.175449,128.988951,2024-09-05,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00050,USER_87276,GRP_BUS_0029,휴게시설물,등받이있는벤치,2,35.178799,129.098611,2024-06-22,공원녹지과,김현수,010-2345-6789,신고접수
REP_BUS_00051,USER_21042,GRP_BUS_0025,통행시설물,맨홀,1,35.083065,129.069111,2024-10-10,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00052,USER_76784,GRP_BUS_0019,통행시설물,점자블록,2,35.08291,129.11232,2024-08-28,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00053,USER_41599,GRP_BUS_0026,통행시설물,점자블록,2,35.085453,128.990523,2025-06-20,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00054,USER_84498,GRP_BUS_0005,통행시설물,트랜치,1,35.11067,129.182652,2024-12-20,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00055,USER_18851,GRP_BUS_0024,통행시설물,트랜치,1,35.123997,129.031981,2024-04-14,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00056,USER_75673,GRP_BUS_0017,통행시설물,보도블록,1,35.123315,129.186547,2025-07-02,도로과,이상혁,010-4455-6677,신고접수
REP_BUS_00057,USER_20357,GRP_BUS_0027,휴게시설물,등받이있는벤치,1,35.159523,129.150401,2024-11-10,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00058,USER_95175,GRP_BUS_0014,휴게시설물,등받이있는벤치,2,35.121184,129.146802,2025-03-06,공원녹지과,김현수,010-2345-6789,처리진행중
REP_BUS_00059,USER_66948,GRP_BUS_0005,통행시설물,트랜치,1,35.110626,129.182544,2024-03-30,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00060,USER_27984,GRP_BUS_0030,통행시설물,보도블록,1,35.155817,129.008915,2024-06-01,도로과,최정우,010-5678-1234,처리진행중
REP_BUS_00061,USER_45227,GRP_BUS_0001,휴게시설물,등받이없는벤치,2,35.17536,128.989108,2024-07-19,공원녹지과,김현수,010-2345-6789,신고접수
REP_BUS_00062,USER_44465,GRP_BUS_0008,휴게시설물,등받이없는벤치,2,35.214275,129.104924,2024-11-04,공원녹지과,김현수,010-2345-6789,신고접수
REP_BUS_00063,USER_31873,GRP_BUS_0005,통행시설물,트랜치,3,35.110663,129.182559,2025-06-25,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00064,USER_10336,GRP_BUS_0011,보호시설물,보호시설물볼라드,2,35.127528,129.140062,2024-09-20,시설관리과,정유진,010-8765-4321,처리완료
REP_BUS_00065,USER_14635,GRP_BUS_0001,휴게시설물,등받이없는벤치,1,35.175376,128.989012,2024-07-02,공원녹지과,김현수,010-2345-6789,처리진행중
REP_BUS_00066,USER_84912,GRP_BUS_0027,휴게시설물,등받이있는벤치,3,35.159484,129.150371,2024-11-03,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00067,USER_16019,GRP_BUS_0008,휴게시설물,등받이없는벤치,3,35.214221,129.105099,2024-09-15,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00068,USER_69866,GRP_BUS_0005,통행시설물,트랜치,1,35.11074,129.18263,2024-12-31,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00069,USER_58270,GRP_BUS_0024,통행시설물,트랜치,1,35.123928,129.032059,2025-10-29,도로과,이상혁,010-4455-6677,처리진행중
REP_BUS_00070,USER_63744,GRP_BUS_0032,통행시설물,보차도경계석,1,35.144068,128.984607,2024-07-03,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00071,USER_96154,GRP_BUS_0015,통행시설물,점자블록,1,35.215346,129.045094,2025-01-08,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00072,USER_17850,GRP_BUS_0020,통행시설물,보도블록,2,35.176887,128.988875,2025-04-04,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00073,USER_21128,GRP_BUS_0018,통행시설물,점자블록,2,35.097779,129.104836,2025-02-15,도로과,이상혁,010-4455-6677,처리진행중
REP_BUS_00074,USER_18163,GRP_BUS_0007,휴게시설물,등받이없는벤치,2,35.096904,129.165626,2024-04-16,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00075,USER_52762,GRP_BUS_0009,통행시설물,점자블록,2,35.209279,129.038786,2025-03-08,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00076,USER_86638,GRP_BUS_0029,휴게시설물,등받이있는벤치,2,35.178681,129.098608,2024-06-18,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00077,USER_56961,GRP_BUS_0010,통행시설물,보도블록,1,35.154926,129.165362,2025-03-22,도로과,이상혁,010-4455-6677,신고접수
REP_BUS_00078,USER_99922,GRP_BUS_0014,휴게시설물,등받이있는벤치,1,35.121079,129.146864,2024-05-02,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00079,USER_56627,GRP_BUS_0003,휴게시설물,등받이있는벤치,2,35.204162,129.181476,2024-05-03,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00080,USER_69270,GRP_BUS_0033,통행시설물,점자블록,3,35.111304,129.038903,2024-03-02,도로과,최정우,010-5678-1234,처리진행중
REP_BUS_00081,USER_39135,GRP_BUS_0016,통행시설물,보차도경계석,1,35.187451,129.073547,2024-06-03,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00082,USER_19828,GRP_BUS_0013,휴게시설물,등받이없는벤치,2,35.084718,129.023368,2025-09-18,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00083,USER_53456,GRP_BUS_0005,통행시설물,트랜치,3,35.110604,129.182586,2024-05-04,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00084,USER_60165,GRP_BUS_0003,휴게시설물,등받이있는벤치,2,35.204307,129.181315,2025-03-10,공원녹지과,김현수,010-2345-6789,처리진행중
REP_BUS_00085,USER_29481,GRP_BUS_0028,통행시설물,점자블록,1,35.071786,129.065119,2024-11-07,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00086,USER_60202,GRP_BUS_0016,통행시설물,보차도경계석,1,35.187562,129.073626,2024-04-02,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00087,USER_81258,GRP_BUS_0027,휴게시설물,등받이있는벤치,3,35.159479,129.150498,2025-11-06,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00088,USER_75849,GRP_BUS_0025,통행시설물,맨홀,3,35.083151,129.069097,2025-01-17,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00089,USER_46822,GRP_BUS_0025,통행시설물,맨홀,3,35.083049,129.069031,2024-03-01,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00090,USER_96096,GRP_BUS_0031,통행시설물,점자블록,1,35.095431,129.031905,2024-07-12,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00091,USER_60911,GRP_BUS_0018,통행시설물,점자블록,2,35.097867,129.10481,2024-09-11,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00092,USER_56095,GRP_BUS_0012,휴게시설물,등받이있는벤치,1,35.145054,129.194113,2025-09-27,공원녹지과,김현수,010-2345-6789,처리진행중
REP_BUS_00093,USER_74282,GRP_BUS_0010,통행시설물,보도블록,2,35.155017,129.165309,2025-08-08,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00094,USER_53481,GRP_BUS_0006,통행시설물,보차도경계석,2,35.204808,129.099628,2025-07-23,도로과,최정우,010-5678-1234,처리진행중
REP_BUS_00095,USER_29360,GRP_BUS_0013,휴게시설물,등받이없는벤치,1,35.084714,129.023361,2024-12-27,공원녹지과,김현수,010-2345-6789,처리진행중
REP_BUS_00096,USER_96787,GRP_BUS_0010,통행시설물,보도블록,2,35.155059,129.165441,2024-04-14,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00097,USER_73858,GRP_BUS_0007,휴게시설물,등받이없는벤치,2,35.09687,129.165563,2025-04-22,공원녹지과,김현수,010-2345-6789,처리진행중
REP_BUS_00098,USER_32983,GRP_BUS_0021,통행시설물,맨홀,2,35.126935,129.150389,2024-09-15,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00099,USER_85082,GRP_BUS_0020,통행시설물,보도블록,3,35.177013,128.988828,2024-02-01,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00100,USER_75035,GRP_BUS_0003,휴게시설물,등받이있는벤치,2,35.204155,129.181369,2025-11-15,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00101,USER_21629,GRP_BUS_0022,통행시설물,맨홀,2,35.180997,129.042784,2024-07-20,도로과,이상혁,010-4455-6677,신고접수
REP_BUS_00102,USER_24160,GRP_BUS_0022,통행시설물,맨홀,2,35.180938,129.042789,2024-04-09,도로과,최정우,010-5678-1234,신고접수
REP_BUS_00103,USER_74629,GRP_BUS_0001,휴게시설물,등받이없는벤치,3,35.175336,128.989005,2024-07-19,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00104,USER_39567,GRP_BUS_0023,휴게시설물,등받이있는벤치,2,35.083737,129.186801,2025-09-13,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00105,USER_23726,GRP_BUS_0029,휴게시설물,등받이있는벤치,2,35.178641,129.098763,2024-02-20,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00106,USER_22203,GRP_BUS_0022,통행시설물,맨홀,3,35.180882,129.042811,2025-08-13,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00107,USER_30591,GRP_BUS_0031,통행시설물,점자블록,3,35.095466,129.031838,2025-10-13,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00108,USER_80795,GRP_BUS_0007,휴게시설물,등받이없는벤치,2,35.096869,129.165693,2025-08-20,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00109,USER_74349,GRP_BUS_0019,통행시설물,점자블록,2,35.082814,129.112201,2025-09-07,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00110,USER_36171,GRP_BUS_0004,통행시설물,보도블록,2,35.101685,129.169652,2025-11-01,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00111,USER_50416,GRP_BUS_0002,통행시설물,점자블록,3,35.166677,129.04622,2025-05-29,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00112,USER_34232,GRP_BUS_0031,통행시설물,점자블록,2,35.095423,129.031884,2025-11-18,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00113,USER_39654,GRP_BUS_0025,통행시설물,맨홀,2,35.083068,129.069114,2025-04-25,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00114,USER_80968,GRP_BUS_0004,통행시설물,보도블록,2,35.101643,129.169706,2024-04-27,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00115,USER_72236,GRP_BUS_0015,통행시설물,점자블록,2,35.215349,129.045135,2025-08-01,도로과,이상혁,010-4455-6677,처리진행중
REP_BUS_00116,USER_77740,GRP_BUS_0016,통행시설물,보차도경계석,2,35.187527,129.073542,2025-06-28,도로과,최정우,010-5678-1234,처리진행중
REP_BUS_00117,USER_35260,GRP_BUS_0010,통행시설물,보도블록,3,35.154928,129.165423,2024-07-20,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00118,USER_92211,GRP_BUS_0003,휴게시설물,등받이있는벤치,3,35.204203,129.181503,2024-08-24,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00119,USER_62082,GRP_BUS_0017,통행시설물,보도블록,2,35.123336,129.186508,2024-04-29,도로과,최정우,010-5678-1234,처리진행중
REP_BUS_00120,USER_64997,GRP_BUS_0021,통행시설물,맨홀,2,35.127071,129.150299,2025-10-30,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00121,USER_23237,GRP_BUS_0027,휴게시설물,등받이있는벤치,2,35.159469,129.150434,2024-05-18,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00122,USER_14910,GRP_BUS_0023,휴게시설물,등받이있는벤치,2,35.083804,129.186834,2025-09-07,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00123,USER_53449,GRP_BUS_0018,통행시설물,점자블록,2,35.097841,129.104775,2024-03-10,도로과,이상혁,010-4455-6677,처리진행중
REP_BUS_00124,USER_49722,GRP_BUS_0016,통행시설물,보차도경계석,1,35.187442,129.073622,2025-02-15,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00125,USER_68079,GRP_BUS_0018,통행시설물,점자블록,1,35.097929,129.104823,2024-09-20,도로과,최정우,010-5678-1234,신고접수
REP_BUS_00126,USER_63368,GRP_BUS_0021,통행시설물,맨홀,2,35.126954,129.150278,2024-08-10,도로과,최정우,010-5678-1234,신고접수
REP_BUS_00127,USER_18600,GRP_BUS_0032,통행시설물,보차도경계석,2,35.14402,128.984625,2025-07-11,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00128,USER_36309,GRP_BUS_0033,통행시설물,점자블록,1,35.111375,129.038999,2024-07-26,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00129,USER_70846,GRP_BUS_0016,통행시설물,보차도경계석,1,35.187439,129.073537,2024-08-21,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00130,USER_87862,GRP_BUS_0026,통행시설물,점자블록,2,35.085521,128.990537,2024-10-04,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00131,USER_43903,GRP_BUS_0012,휴게시설물,등받이있는벤치,1,35.145211,129.194089,2025-01-17,공원녹지과,김현수,010-2345-6789,신고접수
REP_BUS_00132,USER_38091,GRP_BUS_0006,통행시설물,보차도경계석,2,35.204854,129.099585,2025-09-07,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00133,USER_99417,GRP_BUS_0015,통행시설물,점자블록,1,35.215374,129.04502,2025-07-09,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00134,USER_50037,GRP_BUS_0031,통행시설물,점자블록,1,35.095508,129.031881,2024-09-16,도로과,최정우,010-5678-1234,신고접수
REP_BUS_00135,USER_71171,GRP_BUS_0018,통행시설물,점자블록,1,35.097845,129.104727,2025-05-15,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00136,USER_89829,GRP_BUS_0026,통행시설물,점자블록,2,35.085511,128.990514,2025-08-27,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00137,USER_46291,GRP_BUS_0020,통행시설물,보도블록,2,35.177003,128.988865,2024-11-09,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00138,USER_88647,GRP_BUS_0020,통행시설물,보도블록,3,35.176904,128.988872,2024-03-29,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00139,USER_64862,GRP_BUS_0021,통행시설물,맨홀,1,35.127036,129.150339,2024-11-28,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00140,USER_39145,GRP_BUS_0025,통행시설물,맨홀,2,35.083142,129.069142,2025-01-16,도로과,최정우,010-5678-1234,처리진행중
REP_BUS_00141,USER_83170,GRP_BUS_0031,통행시설물,점자블록,3,35.095507,129.031886,2024-07-23,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00142,USER_33995,GRP_BUS_0019,통행시설물,점자블록,2,35.082774,129.112207,2025-08-25,도로과,이상혁,010-4455-6677,처리진행중
REP_BUS_00143,USER_53426,GRP_BUS_0022,통행시설물,맨홀,2,35.180979,129.04278,2024-12-10,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00144,USER_93151,GRP_BUS_0017,통행시설물,보도블록,1,35.123389,129.186456,2025-05-26,도로과,최정우,010-5678-1234,처리진행중
REP_BUS_00145,USER_64146,GRP_BUS_0005,통행시설물,트랜치,2,35.110659,129.182496,2025-02-24,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00146,USER_69974,GRP_BUS_0010,통행시설물,보도블록,3,35.154932,129.165312,2025-09-05,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00147,USER_33176,GRP_BUS_0021,통행시설물,맨홀,2,35.127072,129.150231,2025-06-13,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00148,USER_74169,GRP_BUS_0004,통행시설물,보도블록,2,35.101614,129.169622,2025-09-12,도로과,최정우,010-5678-1234,신고접수
REP_BUS_00149,USER_72573,GRP_BUS_0006,통행시설물,보차도경계석,2,35.204823,129.099594,2025-03-19,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00150,USER_79603,GRP_BUS_0001,휴게시설물,등받이없는벤치,3,35.175334,128.988958,2024-02-14,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00151,USER_55134,GRP_BUS_0002,통행시설물,점자블록,2,35.166771,129.046218,2024-09-18,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00152,USER_15992,GRP_BUS_0009,통행시설물,점자블록,1,35.209252,129.038834,2024-07-20,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00153,USER_27536,GRP_BUS_0019,통행시설물,점자블록,3,35.082845,129.112286,2025-04-19,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00154,USER_27197,GRP_BUS_0032,통행시설물,보차도경계석,1,35.14394,128.984489,2024-02-19,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00155,USER_59177,GRP_BUS_0002,통행시설물,점자블록,2,35.166754,129.046126,2025-11-27,도로과,이상혁,010-4455-6677,처리진행중
REP_BUS_00156,USER_12587,GRP_BUS_0017,통행시설물,보도블록,2,35.123426,129.186487,2024-05-20,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00157,USER_36934,GRP_BUS_0008,휴게시설물,등받이없는벤치,2,35.214204,129.104994,2025-05-30,공원녹지과,김현수,010-2345-6789,처리진행중
REP_BUS_00158,USER_27978,GRP_BUS_0001,휴게시설물,등받이없는벤치,2,35.175387,128.98905,2025-10-29,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00159,USER_75239,GRP_BUS_0007,휴게시설물,등받이없는벤치,2,35.096905,129.165622,2024-05-26,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00160,USER_48712,GRP_BUS_0013,휴게시설물,등받이없는벤치,2,35.084708,129.023459,2025-01-31,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00161,USER_11671,GRP_BUS_0003,휴게시설물,등받이있는벤치,1,35.204228,129.181487,2025-01-03,공원녹지과,김현수,010-2345-6789,처리진행중
REP_BUS_00162,USER_77070,GRP_BUS_0006,통행시설물,보차도경계석,3,35.204978,129.099674,2024-07-01,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00163,USER_16564,GRP_BUS_0007,휴게시설물,등받이없는벤치,1,35.096984,129.165627,2024-11-29,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00164,USER_25191,GRP_BUS_0012,휴게시설물,등받이있는벤치,2,35.145194,129.194165,2024-12-16,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00165,USER_67372,GRP_BUS_0003,휴게시설물,등받이있는벤치,2,35.204121,129.181333,2025-01-01,공원녹지과,김현수,010-2345-6789,처리진행중
REP_BUS_00166,USER_62461,GRP_BUS_0018,통행시설물,점자블록,1,35.097936,129.10467,2024-08-05,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00167,USER_31860,GRP_BUS_0018,통행시설물,점자블록,2,35.097928,129.104789,2025-04-06,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00168,USER_87430,GRP_BUS_0009,통행시설물,점자블록,2,35.20937,129.038745,2024-05-16,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00169,USER_99714,GRP_BUS_0029,휴게시설물,등받이있는벤치,1,35.178663,129.098669,2025-10-18,공원녹지과,김현수,010-2345-6789,신고접수
REP_BUS_00170,USER_44290,GRP_BUS_0009,통행시설물,점자블록,1,35.209328,129.038831,2025-04-26,도로과,이상혁,010-4455-6677,처리진행중
REP_BUS_00171,USER_91033,GRP_BUS_0021,통행시설물,맨홀,2,35.126902,129.150368,2025-01-11,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00172,USER_83183,GRP_BUS_0028,통행시설물,점자블록,2,35.071883,129.065126,2025-11-17,도로과,이상혁,010-4455-6677,처리진행중
REP_BUS_00173,USER_19812,GRP_BUS_0004,통행시설물,보도블록,3,35.101615,129.169754,2025-06-21,도로과,이상혁,010-4455-6677,신고접수
REP_BUS_00174,USER_82154,GRP_BUS_0032,통행시설물,보차도경계석,2,35.143933,128.984518,2024-03-22,도로과,이상혁,010-4455-6677,처리진행중
REP_BUS_00175,USER_68733,GRP_BUS_0025,통행시설물,맨홀,3,35.083075,129.069072,2025-04-29,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00176,USER_62879,GRP_BUS_0032,통행시설물,보차도경계석,1,35.143958,128.984475,2025-11-30,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00177,USER_93563,GRP_BUS_0003,휴게시설물,등받이있는벤치,3,35.20423,129.181305,2025-10-10,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00178,USER_17113,GRP_BUS_0033,통행시설물,점자블록,2,35.111407,129.038974,2025-01-14,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00179,USER_24945,GRP_BUS_0030,통행시설물,보도블록,2,35.15576,129.009058,2025-02-06,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00180,USER_23935,GRP_BUS_0015,통행시설물,점자블록,2,35.215239,129.045038,2025-08-13,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00181,USER_35679,GRP_BUS_0011,보호시설물,보호시설물볼라드,1,35.127575,129.140206,2024-05-19,시설관리과,정유진,010-8765-4321,처리완료
REP_BUS_00182,USER_24125,GRP_BUS_0008,휴게시설물,등받이없는벤치,2,35.214306,129.104997,2024-08-13,공원녹지과,김현수,010-2345-6789,신고접수
REP_BUS_00183,USER_87242,GRP_BUS_0027,휴게시설물,등받이있는벤치,2,35.159448,129.150448,2025-05-06,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00184,USER_86692,GRP_BUS_0009,통행시설물,점자블록,3,35.209424,129.038735,2025-08-19,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00185,USER_96182,GRP_BUS_0033,통행시설물,점자블록,1,35.11145,129.039025,2024-06-10,도로과,최정우,010-5678-1234,처리진행중
REP_BUS_00186,USER_54939,GRP_BUS_0021,통행시설물,맨홀,2,35.127001,129.150272,2024-11-06,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00187,USER_82559,GRP_BUS_0029,휴게시설물,등받이있는벤치,3,35.178788,129.098621,2025-08-13,공원녹지과,김현수,010-2345-6789,처리진행중
REP_BUS_00188,USER_27389,GRP_BUS_0014,휴게시설물,등받이있는벤치,3,35.121029,129.146896,2025-01-18,공원녹지과,김현수,010-2345-6789,신고접수
REP_BUS_00189,USER_83699,GRP_BUS_0012,휴게시설물,등받이있는벤치,2,35.14512,129.194133,2024-05-28,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00190,USER_78515,GRP_BUS_0027,휴게시설물,등받이있는벤치,3,35.159574,129.1505,2025-04-07,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00191,USER_31094,GRP_BUS_0002,통행시설물,점자블록,1,35.166712,129.046103,2024-08-22,도로과,최정우,010-5678-1234,처리완료
REP_BUS_00192,USER_14234,GRP_BUS_0017,통행시설물,보도블록,2,35.123301,129.186375,2024-08-26,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00193,USER_41142,GRP_BUS_0029,휴게시설물,등받이있는벤치,2,35.178647,129.098767,2025-11-23,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00194,USER_99803,GRP_BUS_0019,통행시설물,점자블록,2,35.082893,129.112191,2025-03-02,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00195,USER_94886,GRP_BUS_0004,통행시설물,보도블록,3,35.101615,129.169617,2024-09-17,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00196,USER_99477,GRP_BUS_0013,휴게시설물,등받이없는벤치,1,35.084708,129.023486,2025-05-04,공원녹지과,김현수,010-2345-6789,처리완료
REP_BUS_00197,USER_46583,GRP_BUS_0012,휴게시설물,등받이있는벤치,1,35.145211,129.194141,2025-02-20,공원녹지과,김현수,010-2345-6789,처리진행중
REP_BUS_00198,USER_30290,GRP_BUS_0017,통행시설물,보도블록,2,35.123298,129.18648,2024-02-05,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00199,USER_82110,GRP_BUS_0010,통행시설물,보도블록,2,35.15509,129.165391,2025-06-16,도로과,이상혁,010-4455-6677,처리완료
REP_BUS_00200,USER_76209,GRP_BUS_0005,통행시설물,트랜치,2,35.110721,129.18252,2024-08-06,도로과,최정우,010-5678-1234,처리완료
REP_JEJ_00001,USER_59146,GRP_JEJ_0002,보호시설물,보호시설물볼라드,3,33.281913,126.363086,2024-02-25,시설관리과,박상현,010-9876-5432,처리완료
REP_JEJ_00002,USER_22577,GRP_JEJ_0008,보호시설물,보호시설물볼라드,2,33.326782,126.671949,2024-12-24,시설관리과,박상현,010-9876-5432,처리완료
REP_JEJ_00003,USER_36945,GRP_JEJ_0001,통행시설물,점자블록,3,33.372088,126.463753,2025-04-09,도로과,한지원,010-4321-6789,처리완료
REP_JEJ_00004,USER_53478,GRP_JEJ_0007,통행시설물,보도블록,2,33.48852,126.61184,2024-02-24,도로과,한지원,010-4321-6789,처리완료
REP_JEJ_00005,USER_39837,GRP_JEJ_0002,보호시설물,보호시설물볼라드,1,33.28185,126.363013,2025-08-24,시설관리과,박상현,010-9876-5432,처리완료
