ID,Item,Damage_Rate,Cost,Company_Info,Report_Date,Completion_Date,Repair_Days
EST_06220,그네,3,2466000,신세계시설관리,2023-12-02,2024-04-05,125
EST_06221,보호시설물볼라드,3,303000,제일시설관리,2023-12-02,2024-01-07,36
EST_06222,점자블록,2,41000,제일산업,2023-12-02,2023-12-18,16
EST_06223,농구대,3,1769000,신세계시설관리,2023-12-03,2024-02-21,80
EST_06224,가로수보호덮개,1,52000,중앙토목,2023-12-03,2023-12-13,10
EST_06225,맨홀,2,425000,우신테크,2023-12-03,2024-01-13,41
EST_06226,그네,2,1426000,우신시설관리,2023-12-03,2024-02-28,87
EST_06227,축구골대,2,2118000,신세계시설관리,2023-12-04,2024-02-05,63
EST_06228,가로수보호덮개,1,106000,중앙건설,2023-12-04,2023-12-14,10
EST_06229,맨홀,2,652000,한성안전,2023-12-04,2024-01-05,32
EST_06230,트랜치,3,218000,에코시설,2023-12-04,2024-01-04,31
EST_06231,트랜치,2,141000,대명시설관리,2023-12-04,2023-12-23,19
EST_06232,미끄럼틀,3,4125000,제일시설관리,2023-12-04,2024-06-13,192
EST_06233,트랜치,1,55000,제일토목,2023-12-05,2023-12-17,12
EST_06234,보호시설물무단횡단방지시설,2,213000,우신산업,2023-12-05,2024-01-17,43
EST_06235,보도블록,2,36000,한성안전,2023-12-05,2023-12-26,21
EST_06236,그네,3,1960000,중앙건설,2023-12-06,2024-04-04,120
EST_06237,축구골대,3,4163000,우신조경,2023-12-06,2024-02-22,78
EST_06238,등받이없는벤치,1,114000,신세계조경,2023-12-07,2023-12-22,15
EST_06239,등받이있는벤치,2,465000,신세계테크,2023-12-07,2024-01-01,25
EST_06240,그네,1,416000,중앙안전,2023-12-07,2024-02-02,57
EST_06241,미끄럼틀,3,4814000,동화시설관리,2023-12-07,2024-05-23,168
EST_06242,달리기,3,2271000,태영안전,2023-12-07,2024-03-24,108
EST_06243,보호시설물볼라드,1,65000,미래안전,2023-12-08,2023-12-22,14
EST_06244,맨홀,1,254000,대명산업,2023-12-08,2024-01-02,25
EST_06245,트랜치,3,273000,한성토목,2023-12-09,2024-01-11,33
EST_06246,농구대,1,323000,대명테크,2023-12-09,2024-01-09,31
EST_06247,점자블록,3,100000,현대시스템,2023-12-09,2024-01-14,36
EST_06248,가로수보호덮개,3,506000,국토개발,2023-12-10,2024-01-23,44
EST_06249,보호펜스,3,242000,태영건설,2023-12-10,2024-03-02,83
EST_06250,가로수보호덮개,2,246000,우신산업,2023-12-10,2023-12-25,15
EST_06251,등받이있는벤치,2,451000,미래토목,2023-12-10,2024-01-04,25
EST_06252,점자블록,3,76000,국토개발,2023-12-11,2024-01-24,44
EST_06253,가로수보호덮개,1,69000,중앙건설,2023-12-11,2023-12-23,12
EST_06254,달리기,3,2240000,동화조경,2023-12-11,2024-03-14,94
EST_06255,트랜치,2,112000,우신조경,2023-12-11,2023-12-29,18
EST_06256,등받이있는벤치,1,134000,한성안전,2023-12-11,2023-12-25,14
EST_06257,달리기,1,389000,미래안전,2023-12-11,2024-01-17,37
EST_06258,보차도경계석,3,162000,대명시설관리,2023-12-11,2024-02-06,57
EST_06259,보호시설물볼라드,1,78000,제일산업,2023-12-11,2023-12-28,17
EST_06260,미끄럼틀,1,970000,중앙토목,2023-12-12,2024-01-31,50
EST_06261,그네,2,1144000,중앙토목,2023-12-12,2024-03-16,95
EST_06262,가로수보호덮개,1,70000,제일산업,2023-12-12,2023-12-22,10
EST_06263,농구대,3,2061000,우신조경,2023-12-12,2024-02-20,70
EST_06264,보호펜스,3,160000,한성건설,2023-12-12,2024-02-10,60
EST_06265,트랜치,3,243000,제일산업,2023-12-12,2024-01-07,26
EST_06266,보호시설물볼라드,3,206000,우신시설관리,2023-12-13,2024-02-09,58
EST_06267,그네,1,674000,우신조경,2023-12-13,2024-02-04,53
EST_06268,달리기,1,825000,동화조경,2023-12-13,2024-01-16,34
EST_06269,미끄럼틀,2,2630000,미래시설관리,2023-12-13,2024-02-20,69
EST_06270,그네,3,2443000,동화시스템,2023-12-14,2024-04-24,132
EST_06271,가로수보호덮개,3,384000,미래시스템,2023-12-14,2024-01-12,29
EST_06272,점자블록,3,73000,제일테크,2023-12-14,2024-01-24,41
EST_06273,달리기,2,1783000,태영테크,2023-12-15,2024-02-16,63
EST_06274,보호시설물볼라드,3,316000,도시정비단,2023-12-15,2024-02-13,60
EST_06275,보호시설물볼라드,3,254000,중앙산업,2023-12-15,2024-01-24,40
EST_06276,등받이없는벤치,3,488000,한성안전,2023-12-15,2024-02-10,57
EST_06277,그네,2,1221000,제일시설관리,2023-12-15,2024-03-09,85
EST_06278,미끄럼틀,2,2798000,중앙산업,2023-12-15,2024-03-13,89
EST_06279,보호펜스,3,179000,현대시스템,2023-12-15,2024-02-28,75
EST_06280,축구골대,1,984000,신세계시설관리,2023-12-15,2024-01-19,35
EST_06281,보도블록,1,13000,한성안전,2023-12-16,2023-12-27,11
EST_06282,가로수보호덮개,2,177000,중앙테크,2023-12-16,2023-12-31,15
EST_06283,보호시설물볼라드,2,108000,미래시설관리,2023-12-16,2024-01-10,25
EST_06284,보호펜스,3,174000,미래토목,2023-12-16,2024-02-08,54
EST_06285,그네,3,2156000,한성안전,2023-12-16,2024-05-31,167
EST_06286,그네,2,1064000,태영안전,2023-12-16,2024-03-09,84
EST_06287,축구골대,3,3783000,동화조경,2023-12-17,2024-04-01,106
EST_06288,보호시설물볼라드,2,169000,제일산업,2023-12-17,2024-01-11,25
EST_06289,트랜치,2,138000,신세계건설,2023-12-17,2024-01-04,18
EST_06290,점자블록,2,34000,중앙테크,2023-12-18,2024-01-07,20
EST_06291,달리기,3,3012000,중앙테크,2023-12-18,2024-04-20,124
EST_06292,달리기,1,628000,현대건설,2023-12-18,2024-01-25,38
EST_06293,미끄럼틀,3,4275000,중앙테크,2023-12-18,2024-06-23,188
EST_06294,축구골대,1,460000,동화시설관리,2023-12-19,2024-01-22,34
EST_06295,가로수보호덮개,2,229000,대명시설관리,2023-12-19,2024-01-09,21
EST_06296,축구골대,2,1696000,한성건설,2023-12-19,2024-02-02,45
EST_06297,보호펜스,3,222000,도시정비단,2023-12-19,2024-03-13,85
EST_06298,점자블록,1,15000,제일테크,2023-12-19,2023-12-29,10
EST_06299,농구대,1,389000,신세계조경,2023-12-19,2024-01-16,28
EST_06300,등받이없는벤치,2,329000,동화토목,2023-12-19,2024-01-15,27
EST_06301,등받이있는벤치,3,648000,신세계조경,2023-12-20,2024-01-26,37
EST_06302,축구골대,1,560000,우신조경,2023-12-20,2024-01-20,31
EST_06303,등받이없는벤치,2,265000,그린플레이,2023-12-20,2024-01-16,27
EST_06304,달리기,1,830000,제일안전,2023-12-20,2024-01-23,34
EST_06305,트랜치,2,124000,한성산업,2023-12-20,2024-01-04,15
EST_06306,보호시설물볼라드,1,66000,중앙산업,2023-12-21,2024-01-05,15
EST_06307,농구대,3,1721000,동화시설관리,2023-12-21,2024-03-30,100
EST_06308,그네,2,1417000,제일조경,2023-12-21,2024-03-08,78
EST_06309,보차도경계석,1,23000,대명테크,2023-12-21,2024-01-07,17
EST_06310,맨홀,2,564000,제일조경,2023-12-22,2024-01-27,36
EST_06311,등받이있는벤치,2,360000,제일산업,2023-12-22,2024-01-16,25
EST_06312,보차도경계석,3,134000,대명안전,2023-12-22,2024-02-04,44
EST_06313,보호시설물무단횡단방지시설,2,285000,우신테크,2023-12-23,2024-02-01,40
EST_06314,점자블록,1,23000,우신조경,2023-12-23,2024-01-03,11
EST_06315,맨홀,2,522000,태영테크,2023-12-24,2024-01-28,35
EST_06316,보도블록,2,36000,우신테크,2023-12-25,2024-01-14,20
EST_06317,농구대,1,493000,우신시설관리,2023-12-25,2024-01-19,25
EST_06318,가로수보호덮개,2,219000,미래시설관리,2023-12-25,2024-01-11,17
EST_06319,보도블록,3,53000,미래토목,2023-12-26,2024-02-05,41
EST_06320,농구대,1,431000,그린플레이,2023-12-26,2024-01-23,28
EST_06321,보호펜스,2,104000,동화조경,2023-12-26,2024-02-05,41
EST_06322,달리기,1,821000,한성안전,2023-12-26,2024-01-26,31
EST_06323,점자블록,2,43000,대명산업,2023-12-26,2024-01-15,20
EST_06324,보호시설물무단횡단방지시설,1,88000,도시정비단,2023-12-27,2024-01-21,25
EST_06325,등받이없는벤치,3,487000,신세계테크,2023-12-27,2024-02-19,54
EST_06326,달리기,1,420000,에코시설,2023-12-27,2024-02-03,38
EST_06327,점자블록,2,41000,제일산업,2023-12-27,2024-01-15,19
EST_06328,달리기,3,2832000,태영안전,2023-12-28,2024-04-08,102
EST_06329,등받이있는벤치,1,192000,현대시스템,2023-12-28,2024-01-12,15
EST_06330,보도블록,2,34000,제일시설관리,2023-12-28,2024-01-14,17
EST_06331,보호펜스,3,236000,국토개발,2023-12-28,2024-03-09,72
EST_06332,보호시설물볼라드,3,244000,동화시스템,2023-12-28,2024-02-08,42
EST_06333,보호시설물무단횡단방지시설,1,88000,그린플레이,2023-12-28,2024-01-23,26
EST_06334,맨홀,3,837000,신세계건설,2023-12-28,2024-03-19,82
EST_06335,보차도경계석,2,68000,제일조경,2023-12-29,2024-01-20,22
EST_06336,보호시설물무단횡단방지시설,1,108000,제일안전,2023-12-29,2024-01-21,23
EST_06337,맨홀,3,847000,신세계시설관리,2023-12-29,2024-03-27,89
EST_06338,달리기,3,2598000,태영건설,2023-12-29,2024-04-15,108
EST_06339,달리기,3,2733000,대명시설관리,2023-12-30,2024-04-19,111
EST_06340,등받이없는벤치,1,93000,대명테크,2023-12-30,2024-01-14,15
EST_06341,등받이있는벤치,1,119000,국토개발,2023-12-31,2024-01-15,15
EST_06342,축구골대,2,1884000,한성산업,2023-12-31,2024-02-17,48
EST_06343,그네,2,1047000,대명안전,2023-12-31,2024-03-24,84
EST_06344,등받이없는벤치,2,283000,대명테크,2023-12-31,2024-01-30,30
EST_06345,점자블록,1,19000,도시정비단,2023-12-31,2024-01-10,10
EST_06346,보차도경계석,2,68000,신세계건설,2024-01-01,2024-01-24,23
EST_06347,맨홀,2,560000,우신시설관리,2024-01-01,2024-02-12,42
EST_06348,등받이없는벤치,3,509000,신세계안전,2024-01-02,2024-02-24,53
EST_06349,축구골대,2,2286000,동화시스템,2024-01-02,2024-02-18,47
EST_06350,달리기,1,489000,동화시스템,2024-01-02,2024-02-06,35
EST_06351,가로수보호덮개,3,433000,신세계토목,2024-01-02,2024-02-09,38
EST_06352,농구대,3,2374000,제일조경,2024-01-02,2024-03-15,73
EST_06353,등받이없는벤치,1,100000,신세계안전,2024-01-02,2024-01-18,16
EST_06354,보도블록,2,25000,우신테크,2024-01-02,2024-01-23,21
EST_06355,등받이있는벤치,2,320000,미래시설관리,2024-01-03,2024-01-28,25
EST_06356,등받이있는벤치,3,803000,태영테크,2024-01-03,2024-02-29,57
EST_06357,농구대,3,2029000,미래안전,2024-01-03,2024-03-08,65
EST_06358,보도블록,1,16000,제일토목,2024-01-03,2024-01-13,10
EST_06359,보호펜스,2,104000,우신테크,2024-01-03,2024-02-15,43
EST_06360,트랜치,2,98000,대명시설관리,2024-01-03,2024-01-22,19
EST_06361,보호시설물볼라드,1,74000,대명테크,2024-01-03,2024-01-17,14
EST_06362,보호펜스,1,39000,대명건설,2024-01-04,2024-01-29,25
EST_06363,그네,2,1353000,한성시설관리,2024-01-04,2024-04-01,88
EST_06364,보호펜스,1,36000,그린플레이,2024-01-05,2024-01-30,25
EST_06365,보호시설물볼라드,1,52000,동화테크,2024-01-05,2024-01-20,15
EST_06366,보호시설물볼라드,3,234000,태영테크,2024-01-05,2024-02-10,36
EST_06367,보호펜스,2,93000,동화시스템,2024-01-05,2024-02-08,34
EST_06368,트랜치,1,34000,한성안전,2024-01-05,2024-01-16,11
EST_06369,축구골대,1,1077000,제일조경,2024-01-06,2024-02-11,36
EST_06370,달리기,1,854000,태영테크,2024-01-06,2024-02-11,36
EST_06371,보호펜스,2,104000,중앙테크,2024-01-06,2024-02-08,33
EST_06372,보호시설물무단횡단방지시설,2,255000,한성토목,2024-01-06,2024-02-20,45
EST_06373,트랜치,2,140000,대명테크,2024-01-06,2024-01-27,21
EST_06374,미끄럼틀,2,2209000,미래시스템,2024-01-07,2024-03-22,75
EST_06375,보호펜스,1,29000,동화토목,2024-01-07,2024-02-02,26
EST_06376,축구골대,3,3543000,동화조경,2024-01-07,2024-05-01,115
EST_06377,보호시설물무단횡단방지시설,2,269000,한성토목,2024-01-07,2024-02-11,35
EST_06378,달리기,2,1159000,한성토목,2024-01-08,2024-03-03,55
EST_06379,등받이없는벤치,2,293000,한성안전,2024-01-08,2024-01-30,22
EST_06380,보호시설물무단횡단방지시설,2,300000,미래안전,2024-01-08,2024-02-19,42
EST_06381,보호시설물무단횡단방지시설,1,71000,에코시설,2024-01-08,2024-01-30,22
EST_06382,등받이있는벤치,2,466000,신세계안전,2024-01-08,2024-02-03,26
EST_06383,보도블록,1,10000,신세계건설,2024-01-08,2024-01-18,10
EST_06384,트랜치,1,53000,신세계시설관리,2024-01-08,2024-01-19,11
EST_06385,맨홀,2,604000,대명산업,2024-01-09,2024-02-09,31
EST_06386,등받이있는벤치,2,407000,미래토목,2024-01-09,2024-01-31,22
EST_06387,보호시설물볼라드,3,284000,대명건설,2024-01-09,2024-03-05,56
EST_06388,보도블록,2,29000,한성안전,2024-01-10,2024-01-25,15
EST_06389,맨홀,3,1127000,제일산업,2024-01-10,2024-03-16,66
EST_06390,보호시설물볼라드,1,47000,중앙안전,2024-01-10,2024-01-24,14
EST_06391,보호펜스,3,256000,도시정비단,2024-01-11,2024-03-27,76
EST_06392,보도블록,3,53000,현대시스템,2024-01-11,2024-02-24,44
EST_06393,트랜치,2,104000,제일안전,2024-01-11,2024-01-28,17
EST_06394,달리기,2,1516000,중앙안전,2024-01-11,2024-02-25,45
EST_06395,그네,2,1153000,동화시설관리,2024-01-11,2024-03-19,68
EST_06396,등받이없는벤치,1,119000,현대건설,2024-01-11,2024-01-26,15
EST_06397,점자블록,2,36000,미래토목,2024-01-12,2024-01-29,17
EST_06398,보호시설물볼라드,3,270000,신세계안전,2024-01-12,2024-02-20,39
EST_06399,보차도경계석,3,147000,대명산업,2024-01-12,2024-03-13,61
EST_06400,미끄럼틀,2,1947000,중앙테크,2024-01-13,2024-03-23,70
EST_06401,트랜치,2,92000,대명테크,2024-01-13,2024-01-31,18
EST_06402,달리기,1,663000,동화토목,2024-01-13,2024-02-20,38
EST_06403,보차도경계석,1,41000,제일시설관리,2024-01-13,2024-01-29,16
EST_06404,가로수보호덮개,1,64000,우신테크,2024-01-13,2024-01-24,11
EST_06405,보도블록,1,17000,국토개발,2024-01-13,2024-01-25,12
EST_06406,보차도경계석,2,84000,태영건설,2024-01-14,2024-02-10,27
EST_06407,점자블록,2,47000,현대시스템,2024-01-14,2024-02-03,20
EST_06408,보호시설물무단횡단방지시설,3,616000,도시정비단,2024-01-14,2024-04-04,81
EST_06409,보호펜스,3,164000,신세계안전,2024-01-14,2024-03-20,66
EST_06410,보차도경계석,3,153000,신세계토목,2024-01-14,2024-02-25,42
EST_06411,미끄럼틀,2,1775000,태영건설,2024-01-15,2024-04-19,95
EST_06412,트랜치,3,232000,신세계시설관리,2024-01-15,2024-02-16,32
EST_06413,보호시설물무단횡단방지시설,2,208000,태영테크,2024-01-15,2024-02-24,40
EST_06414,점자블록,2,47000,에코시설,2024-01-15,2024-02-02,18
EST_06415,보차도경계석,3,165000,미래토목,2024-01-15,2024-03-16,61
EST_06416,등받이있는벤치,1,213000,제일안전,2024-01-16,2024-01-30,14
EST_06417,보호시설물볼라드,2,171000,미래안전,2024-01-16,2024-02-11,26
EST_06418,보호시설물무단횡단방지시설,3,399000,중앙건설,2024-01-16,2024-03-09,53
EST_06419,농구대,1,357000,미래토목,2024-01-16,2024-02-10,25
EST_06420,등받이있는벤치,2,476000,신세계시스템,2024-01-16,2024-02-09,24
EST_06421,등받이있는벤치,1,223000,태영테크,2024-01-17,2024-02-02,16
EST_06422,그네,1,512000,중앙건설,2024-01-17,2024-03-04,47
EST_06423,맨홀,2,589000,대명건설,2024-01-17,2024-02-29,43
EST_06424,보호펜스,1,36000,에코시설,2024-01-17,2024-02-10,24
EST_06425,보차도경계석,1,25000,한성시설관리,2024-01-18,2024-02-03,16
EST_06426,보호시설물무단횡단방지시설,2,237000,중앙건설,2024-01-18,2024-02-18,31
EST_06427,점자블록,1,13000,동화조경,2024-01-18,2024-01-28,10
EST_06428,가로수보호덮개,3,440000,국토개발,2024-01-18,2024-02-18,31
EST_06429,등받이있는벤치,2,484000,동화테크,2024-01-18,2024-02-12,25
EST_06430,보호시설물무단횡단방지시설,2,309000,미래토목,2024-01-18,2024-03-02,44
EST_06431,보호시설물무단횡단방지시설,1,92000,중앙토목,2024-01-19,2024-02-09,21
EST_06432,미끄럼틀,1,1033000,우신시설관리,2024-01-19,2024-03-11,52
EST_06433,보호펜스,1,46000,도시정비단,2024-01-19,2024-02-13,25
EST_06434,농구대,1,468000,중앙토목,2024-01-19,2024-02-13,25
EST_06435,보호시설물무단횡단방지시설,1,104000,동화토목,2024-01-19,2024-02-10,22
EST_06436,점자블록,1,23000,태영테크,2024-01-19,2024-01-29,10
EST_06437,미끄럼틀,2,2381000,중앙테크,2024-01-19,2024-04-06,78
EST_06438,농구대,2,1212000,대명산업,2024-01-20,2024-03-09,49
EST_06439,미끄럼틀,3,4380000,신세계조경,2024-01-20,2024-08-03,196
EST_06440,농구대,2,929000,현대건설,2024-01-20,2024-03-10,50
EST_06441,보도블록,1,12000,중앙산업,2024-01-20,2024-01-30,10
EST_06442,가로수보호덮개,1,119000,신세계시설관리,2024-01-20,2024-01-30,10
EST_06443,보호시설물무단횡단방지시설,2,221000,신세계안전,2024-01-21,2024-02-29,39
EST_06444,그네,1,531000,그린플레이,2024-01-21,2024-03-18,57
EST_06445,트랜치,3,249000,미래토목,2024-01-21,2024-03-03,42
EST_06446,보호펜스,1,53000,신세계테크,2024-01-22,2024-02-12,21
EST_06447,보호펜스,3,177000,신세계시스템,2024-01-22,2024-04-02,71
EST_06448,보호시설물볼라드,3,224000,미래시스템,2024-01-22,2024-03-06,44
EST_06449,농구대,2,1213000,태영테크,2024-01-22,2024-03-01,39
EST_06450,보호시설물무단횡단방지시설,1,117000,제일산업,2024-01-23,2024-02-13,21
EST_06451,보호시설물볼라드,3,304000,중앙안전,2024-01-23,2024-03-02,39
EST_06452,농구대,2,1237000,신세계건설,2024-01-24,2024-03-05,41
EST_06453,미끄럼틀,2,2608000,신세계시설관리,2024-01-24,2024-04-23,90
EST_06454,맨홀,2,505000,신세계테크,2024-01-24,2024-02-26,33
EST_06455,보호시설물무단횡단방지시설,1,132000,대명안전,2024-01-24,2024-02-17,24
EST_06456,등받이있는벤치,1,151000,제일시설관리,2024-01-24,2024-02-08,15
EST_06457,보호시설물무단횡단방지시설,2,320000,국토개발,2024-01-24,2024-03-04,40
EST_06458,등받이있는벤치,2,358000,미래토목,2024-01-25,2024-02-21,27
EST_06459,달리기,2,1834000,제일토목,2024-01-25,2024-03-23,58
EST_06460,가로수보호덮개,3,402000,신세계토목,2024-01-25,2024-02-29,35
EST_06461,보호시설물볼라드,1,39000,우신시설관리,2024-01-26,2024-02-13,18
EST_06462,트랜치,3,239000,중앙산업,2024-01-26,2024-03-09,43
EST_06463,점자블록,2,50000,신세계조경,2024-01-26,2024-02-12,17
EST_06464,보호시설물무단횡단방지시설,1,87000,대명테크,2024-01-26,2024-02-18,23
EST_06465,미끄럼틀,2,2665000,중앙테크,2024-01-27,2024-04-16,80
EST_06466,보호시설물무단횡단방지시설,3,486000,대명시설관리,2024-01-27,2024-04-29,93
EST_06467,보호펜스,3,180000,제일산업,2024-01-27,2024-04-25,89
EST_06468,보도블록,2,25000,제일토목,2024-01-27,2024-02-11,15
EST_06469,트랜치,3,233000,중앙테크,2024-01-28,2024-02-26,29
EST_06470,축구골대,1,608000,동화토목,2024-01-28,2024-03-05,37
EST_06471,트랜치,1,68000,중앙토목,2024-01-28,2024-02-08,11
EST_06472,보호시설물무단횡단방지시설,3,532000,중앙건설,2024-01-29,2024-04-12,74
EST_06473,보호시설물볼라드,2,173000,우신조경,2024-01-29,2024-02-26,28
EST_06474,농구대,2,1200000,우신조경,2024-01-30,2024-03-10,40
EST_06475,보호시설물무단횡단방지시설,3,560000,대명시설관리,2024-01-30,2024-03-30,60
EST_06476,달리기,1,471000,제일조경,2024-01-31,2024-03-06,35
EST_06477,등받이있는벤치,1,128000,동화조경,2024-01-31,2024-02-17,17
EST_06478,농구대,3,1917000,그린플레이,2024-01-31,2024-04-07,67
EST_06479,달리기,1,858000,동화시설관리,2024-01-31,2024-03-07,36
EST_06480,보도블록,3,66000,신세계조경,2024-01-31,2024-03-04,33
EST_06481,그네,3,2189000,한성건설,2024-01-31,2024-07-29,180
EST_06482,그네,3,2762000,중앙안전,2024-01-31,2024-07-08,159
EST_06483,그네,1,433000,대명산업,2024-02-01,2024-03-22,50
EST_06484,트랜치,3,290000,중앙산업,2024-02-01,2024-03-15,43
EST_06485,등받이있는벤치,1,121000,동화시설관리,2024-02-01,2024-02-16,15
EST_06486,보호펜스,2,85000,우신테크,2024-02-01,2024-03-07,35
EST_06487,가로수보호덮개,3,500000,그린플레이,2024-02-01,2024-03-16,44
EST_06488,가로수보호덮개,2,249000,제일조경,2024-02-02,2024-02-22,20
EST_06489,보차도경계석,2,72000,중앙토목,2024-02-02,2024-02-23,21
EST_06490,보도블록,3,69000,그린플레이,2024-02-02,2024-03-15,42
EST_06491,점자블록,3,82000,태영건설,2024-02-02,2024-03-07,34
EST_06492,등받이있는벤치,1,209000,우신테크,2024-02-03,2024-02-19,16
EST_06493,미끄럼틀,3,4662000,동화토목,2024-02-03,2024-05-29,116
EST_06494,가로수보호덮개,3,345000,신세계안전,2024-02-03,2024-03-04,30
EST_06495,보차도경계석,2,80000,동화시설관리,2024-02-03,2024-02-29,26
EST_06496,트랜치,3,228000,동화토목,2024-02-03,2024-03-14,40
EST_06497,보도블록,2,26000,현대건설,2024-02-04,2024-02-20,16
EST_06498,농구대,3,1871000,한성토목,2024-02-04,2024-04-27,83
EST_06499,보도블록,1,15000,그린플레이,2024-02-04,2024-02-15,11
EST_06500,트랜치,3,187000,중앙안전,2024-02-05,2024-03-12,36
EST_06501,농구대,3,1892000,한성산업,2024-02-05,2024-04-22,77
EST_06502,보호펜스,2,110000,한성산업,2024-02-05,2024-03-19,43
EST_06503,점자블록,3,87000,신세계안전,2024-02-05,2024-03-09,33
EST_06504,등받이없는벤치,2,229000,동화시스템,2024-02-05,2024-03-03,27
EST_06505,보도블록,1,7000,태영테크,2024-02-05,2024-02-15,10
EST_06506,등받이있는벤치,1,188000,우신테크,2024-02-06,2024-02-23,17
EST_06507,보호펜스,2,105000,미래시스템,2024-02-06,2024-03-21,44
EST_06508,점자블록,3,83000,한성토목,2024-02-06,2024-03-10,33
EST_06509,등받이없는벤치,1,149000,한성건설,2024-02-06,2024-02-20,14
EST_06510,축구골대,2,1643000,신세계조경,2024-02-06,2024-04-07,61
EST_06511,보호시설물볼라드,1,45000,제일테크,2024-02-06,2024-02-22,16
EST_06512,트랜치,1,49000,우신산업,2024-02-07,2024-02-18,11
EST_06513,맨홀,2,467000,제일안전,2024-02-07,2024-03-19,41
EST_06514,보도블록,3,51000,신세계조경,2024-02-07,2024-03-16,38
EST_06515,등받이있는벤치,2,320000,동화조경,2024-02-07,2024-03-06,28
EST_06516,그네,3,2649000,한성안전,2024-02-08,2024-08-22,196
EST_06517,보호시설물무단횡단방지시설,3,482000,신세계토목,2024-02-08,2024-04-04,56
EST_06518,트랜치,1,43000,제일테크,2024-02-08,2024-02-19,11
EST_06519,보차도경계석,3,173000,한성산업,2024-02-08,2024-03-16,37
EST_06520,보호시설물무단횡단방지시설,2,270000,태영테크,2024-02-08,2024-03-15,36
EST_06521,트랜치,1,45000,신세계시스템,2024-02-09,2024-02-21,12
EST_06522,맨홀,1,298000,에코시설,2024-02-09,2024-03-05,25
EST_06523,보호시설물볼라드,1,53000,대명산업,2024-02-09,2024-02-25,16
EST_06524,미끄럼틀,3,4180000,현대건설,2024-02-09,2024-06-12,124
EST_06525,가로수보호덮개,2,194000,대명테크,2024-02-09,2024-02-26,17
EST_06526,보호시설물무단횡단방지시설,2,234000,대명건설,2024-02-09,2024-03-18,38
EST_06527,등받이없는벤치,1,139000,대명테크,2024-02-09,2024-02-24,15
EST_06528,보호시설물무단횡단방지시설,2,295000,국토개발,2024-02-09,2024-03-13,33
EST_06529,보호펜스,2,87000,우신산업,2024-02-09,2024-03-26,46
EST_06530,보호시설물볼라드,2,156000,신세계건설,2024-02-10,2024-03-11,30
EST_06531,그네,1,308000,동화조경,2024-02-10,2024-03-30,49
EST_06532,그네,1,672000,에코시설,2024-02-10,2024-03-27,46
EST_06533,보호시설물무단횡단방지시설,3,499000,동화테크,2024-02-10,2024-05-13,93
EST_06534,가로수보호덮개,1,64000,현대시스템,2024-02-10,2024-02-21,11
EST_06535,점자블록,1,19000,한성시설관리,2024-02-10,2024-02-20,10
EST_06536,축구골대,3,4113000,미래시설관리,2024-02-11,2024-06-06,116
EST_06537,등받이있는벤치,3,866000,우신시설관리,2024-02-11,2024-03-22,40
EST_06538,달리기,3,2505000,국토개발,2024-02-11,2024-06-02,112
EST_06539,달리기,2,1438000,태영건설,2024-02-11,2024-04-09,58
EST_06540,보호펜스,1,55000,우신산업,2024-02-11,2024-03-06,24
EST_06541,트랜치,1,45000,신세계시스템,2024-02-12,2024-02-24,12
EST_06542,등받이있는벤치,3,872000,대명건설,2024-02-12,2024-04-13,61
EST_06543,보호시설물무단횡단방지시설,1,71000,신세계조경,2024-02-12,2024-03-06,23
EST_06544,축구골대,2,1575000,태영안전,2024-02-12,2024-04-12,60
EST_06545,등받이있는벤치,2,428000,신세계조경,2024-02-13,2024-03-08,24
EST_06546,가로수보호덮개,3,485000,제일안전,2024-02-13,2024-03-21,37
EST_06547,트랜치,3,243000,중앙토목,2024-02-13,2024-03-11,27
EST_06548,농구대,2,1136000,제일토목,2024-02-14,2024-04-04,50
EST_06549,등받이있는벤치,1,221000,미래시스템,2024-02-14,2024-03-01,16
EST_06550,보도블록,1,17000,동화토목,2024-02-14,2024-02-25,11
EST_06551,보도블록,1,12000,태영건설,2024-02-14,2024-02-26,12
EST_06552,등받이없는벤치,3,663000,한성토목,2024-02-14,2024-03-22,37
EST_06553,미끄럼틀,2,2713000,대명테크,2024-02-15,2024-05-21,96
EST_06554,농구대,3,2063000,제일안전,2024-02-15,2024-05-08,83
EST_06555,보호시설물무단횡단방지시설,3,485000,신세계건설,2024-02-15,2024-04-15,60
EST_06556,보호펜스,2,107000,신세계시설관리,2024-02-16,2024-03-27,40
EST_06557,미끄럼틀,3,5241000,한성시설관리,2024-02-16,2024-07-22,157
EST_06558,보호시설물무단횡단방지시설,3,414000,동화토목,2024-02-16,2024-04-10,54
EST_06559,가로수보호덮개,2,168000,신세계조경,2024-02-16,2024-03-04,17
EST_06560,가로수보호덮개,2,212000,우신시설관리,2024-02-16,2024-03-02,15
EST_06561,미끄럼틀,3,4019000,중앙안전,2024-02-16,2024-06-23,128
EST_06562,그네,3,2209000,에코시설,2024-02-17,2024-08-04,169
EST_06563,보호시설물무단횡단방지시설,3,402000,현대건설,2024-02-17,2024-04-15,58
EST_06564,달리기,2,1171000,한성건설,2024-02-17,2024-04-02,45
EST_06565,등받이없는벤치,2,337000,중앙산업,2024-02-17,2024-03-12,24
EST_06566,보차도경계석,2,90000,한성산업,2024-02-17,2024-03-12,24
EST_06567,그네,1,548000,태영안전,2024-02-17,2024-04-06,49
EST_06568,축구골대,2,2321000,중앙테크,2024-02-18,2024-04-13,55
